year,state,district,candidatedem,dem_votes,candidategop,gop_votes,totalvotes,uncontested,dem_share,gop_share,dseat,vote_margin,competition,delegation_size,def_inc,open,vap,turnout,rd_auth
2024,North Carolina,6,,0.25,Addison McDowell,0.75,1,1,0.25,0.75,0,0.5,0.5,14,0,1,610463,1.6381E-06,6
2024,North Carolina,7,Marlando D. Pridgen,179512,David Rouzer,254022,433534,0,0.414066717,0.585933283,0,0.171866566,0.828133434,14,0,0,632458,0.685474767,6
2024,North Carolina,8,Justin E. Dues,161709,Mark Harris,238640,400349,0,0.40392008,0.59607992,0,0.192159841,0.807840159,14,0,0,591162,0.677223841,6
2024,North Carolina,9,Nigel William Bristow,140852,Richard Hudson,210042,350894,0,0.401408973,0.598591027,0,0.197182055,0.802817945,14,0,0,594388,0.590345027,6
2024,North Carolina,10,"Ralph R. Scott, Jr.",155383,Pat Harrigan,233814,389197,0,0.399239974,0.600760026,0,0.201520053,0.798479947,14,0,1,607822,0.640314105,6
2024,North Carolina,11,Caleb Rudow,186977,Chuck Edwards,245546,432523,0,0.432293774,0.567706226,0,0.135412452,0.864587548,14,0,0,633807,0.682420674,6
2024,North Carolina,12,Alma S. Adams,259627,Addul Ali,91128,350755,0,0.740194723,0.259805277,1,0.480389446,0.519610554,14,0,0,603753,0.580957776,6
2024,North Carolina,13,Frank Pierce,171835,Brad Knott,243655,415490,0,0.413571927,0.586428073,0,0.172856146,0.827143854,14,0,1,620347,0.669770306,6
2024,North Carolina,14,Pam Genant,168269,Tim Moore,232987,401256,0,0.419355723,0.580644277,0,0.161288554,0.838711446,14,0,1,602858,0.665589575,6
2024,North Dakota,0,Trygve Hammer,109231,Julie Fedorchak,249101,358332,0,0.304831832,0.695168168,0,0.390336336,0.609663664,1,0,1,604326,0.592944868,0
2024,Ohio,1,Greg Landsman,213916,Orlando Sonza,177993,391909,0,0.545830792,0.454169208,1,0.091661585,0.908338415,15,0,0,616345,0.635859786,6
2024,Ohio,2,Samantha Meadows,96401,David J. Taylor,268211,364612,0,0.264393383,0.735606617,0,0.471213235,0.528786765,15,0,1,615927,0.59197275,6
2024,Ohio,3,Joyce Beatty,242632,Michael Young,100355,342987,0,0.707408736,0.292591264,1,0.414817471,0.585182529,15,0,0,611765,0.560651557,6
2024,Ohio,4,Tamie Wilson,125905,Jim Jordan,273297,399202,0,0.315391706,0.684608294,0,0.369216587,0.630783413,15,0,0,619962,0.643913659,6
2024,Ohio,5,Keith Mundy,123024,Robert E. Latta,255633,378657,0,0.324895618,0.675104382,0,0.350208764,0.649791236,15,0,0,618757,0.611963986,6
2024,Ohio,6,Michael L. Kripchak,122515,Michael A. Rulli,245860,368375,0,0.332582287,0.667417713,0,0.334835426,0.665164574,15,0,0,619621,0.594516648,6
2024,Ohio,7,Matt Diemer,144613,Max L. Miller,204494,349107,0,0.414236896,0.585763104,0,0.171526208,0.828473792,15,0,0,607373,0.574781889,6
2024,Ohio,8,Vanessa Enoch,140625,Warren Davidson,237503,378128,0,0.371897876,0.628102124,0,0.256204248,0.743795752,15,0,0,601462,0.628681446,6
2024,Ohio,9,Marcy Kaptur,181098,Derek Merrin,178716,359814,0,0.503310044,0.496689956,1,0.006620087,0.993379913,15,0,0,607826,0.591968754,6
2024,Ohio,10,Amy Cox,145420,Michael R. Turner,213695,359115,0,0.404939922,0.595060078,0,0.190120156,0.809879844,15,0,0,612131,0.586663639,6
2024,Ohio,11,Shontel M. Brown,236883,Alan Rapoport,59394,296277,0,0.799532195,0.200467805,1,0.599064389,0.400935611,15,0,0,614278,0.482317452,6
2024,Ohio,12,Jerrad Christian,119738,Troy Balderson,260450,380188,0,0.314944186,0.685055814,0,0.370111629,0.629888371,15,0,0,620895,0.612322534,6
2024,Ohio,13,Emilia Strong Sykes,197466,Kevin Coughlin,188924,386390,0,0.511053599,0.488946401,1,0.022107197,0.977892803,15,0,0,617608,0.625623373,6
2024,Ohio,14,Brian Bob Kenderes,140431,David P. Joyce,243427,383858,0,0.365841014,0.634158986,0,0.268317972,0.731682028,15,0,0,628654,0.610602971,6
2024,Ohio,15,Adam Miller,151411,Mike Carey,196338,347749,0,0.435403121,0.564596879,0,0.129193758,0.870806242,15,0,0,602710,0.57697566,6
2024,Oklahoma,1,Dennis Baker,107903,Kevin Hern,188832,296735,0,0.363634219,0.636365781,0,0.272731562,0.727268438,5,0,0,612605,0.484382269,6
2024,Oklahoma,2,Brandon Wade,68841,Josh Brecheen,238123,306964,0,0.224264083,0.775735917,0,0.551471834,0.448528166,5,0,0,622032,0.493485866,6
2024,Oklahoma,3,,0.25,Frank D. Lucas,0.75,1,1,0.25,0.75,0,0.5,0.5,5,0,0,599520,1.668E-06,6
2024,Oklahoma,4,Mary Brannon,86641,Tom Cole,199962,286603,0,0.302303186,0.697696814,0,0.395393628,0.604606372,5,0,0,626850,0.457211454,6
2024,Oklahoma,5,Madison Horn,134471,Stephanie I. Bice,207636,342107,0,0.393067081,0.606932919,0,0.213865837,0.786134163,5,0,0,627073,0.545561681,6
2024,Oregon,1,Suzanne Bonamici,241556,Bob Todd,98908,340464,0,0.709490578,0.290509422,1,0.418981155,0.581018845,6,0,0,579816,0.587193179,5
2024,Oregon,2,Dan Ruby,115337,Cliff Bentz,224601,339938,0,0.339288341,0.660711659,0,0.321423318,0.678576682,6,0,0,556224,0.611153061,5
2024,Oregon,3,Maxine E. Dexter,226405,Joanna Harbour,84344,310749,0,0.72857837,0.27142163,1,0.457156741,0.542843259,6,0,1,550379,0.564609115,5
2024,Oregon,4,Val T. Hoyle,195862,Monique DeSpain,166430,362292,0,0.540619169,0.459380831,1,0.081238338,0.918761662,6,0,0,590142,0.613906484,5
2024,Oregon,5,Janelle S. Bynum,191365,Lori Chavez-DeRemer,180420,371785,0,0.514719529,0.485280471,1,0.029439058,0.970560942,6,1,0,565703,0.657208818,5
2024,Oregon,6,Andrea Salinas,180869,Mike Erickson,157634,338503,0,0.534320228,0.465679772,1,0.068640455,0.931359545,6,0,0,561293,0.603077181,5
2024,Pennsylvania,1,Ashley Ehasz,202042,Brian K. Fitzpatrick,261390,463432,0,0.435969031,0.564030969,0,0.128061938,0.871938062,17,0,0,612234,0.756952407,4
2024,Pennsylvania,2,Brendan F. Boyle,193691,Aaron Bashir,77355,271046,0,0.714605639,0.285394361,1,0.429211278,0.570788722,17,0,0,547238,0.495298207,4
2024,Pennsylvania,3,Dwight Evans,0.75,,0.25,1,1,0.75,0.25,1,0.5,0.5,17,0,0,626799,1.59541E-06,4
2024,Pennsylvania,4,Madeleine Dean,269066,David Winkler,186457,455523,0,0.590674895,0.409325105,1,0.181349789,0.818650211,17,0,0,615371,0.740241253,4
2024,Pennsylvania,5,Mary Gay Scanlon,267754,Alfeia Goodwin,142355,410109,0,0.652884965,0.347115035,1,0.305769929,0.694230071,17,0,0,594200,0.690186806,4
2024,Pennsylvania,6,Chrissy Houlahan,235625,Neil Young,183638,419263,0,0.561998078,0.438001922,1,0.123996155,0.876003845,17,0,0,604162,0.693957912,4
2024,Pennsylvania,7,Susan Wild,199626,Ryan E. Mackenzie,203688,403314,0,0.494964221,0.505035779,0,0.010071557,0.989928443,17,1,0,618295,0.652300277,4
2024,Pennsylvania,8,Matt Cartwright,189411,"Rob Bresnahan, Jr.",195663,385074,0,0.49188208,0.50811792,0,0.01623584,0.98376416,17,1,0,616343,0.624772245,4
2024,Pennsylvania,9,Amanda Waldman,115523,Daniel Meuser,276212,391735,0,0.29490089,0.70509911,0,0.410198221,0.589801779,17,0,0,613451,0.63857586,4
2024,Pennsylvania,10,Janelle Stelson,200434,Scott Perry,205567,406001,0,0.493678587,0.506321413,0,0.012642826,0.987357174,17,0,0,612704,0.662638076,4
2024,Pennsylvania,11,Jim Atkinson,149641,Lloyd Smucker,253672,403313,0,0.371029449,0.628970551,0,0.257941103,0.742058897,17,0,0,599582,0.672656951,4
2024,Pennsylvania,12,Summer L. Lee,234802,James Hayes,181426,416228,0,0.564118704,0.435881296,1,0.128237408,0.871762592,17,0,0,621144,0.670099043,4
2024,Pennsylvania,13,Beth Farnham,104823,John Joyce,301460,406283,0,0.258004888,0.741995112,0,0.483990224,0.516009776,17,0,0,612136,0.663713619,4
2024,Pennsylvania,14,Chris Dziados,134755,Guy Reschenthaler,268380,403135,0,0.334267677,0.665732323,0,0.331464646,0.668535354,17,0,0,615522,0.654948158,4
2024,Pennsylvania,15,Zach Womer,111408,Glenn Thompson,279027,390435,0,0.285343271,0.714656729,0,0.429313458,0.570686542,17,0,0,616528,0.63328024,4
2024,Pennsylvania,16,Preston Nouri,146709,Mike Kelly,256923,403632,0,0.363472173,0.636527827,0,0.273055655,0.726944345,17,0,0,610508,0.661141214,4
2024,Pennsylvania,17,Christopher R. Deluzio,242838,Rob Mercuri,207900,450738,0,0.538756439,0.461243561,1,0.077512879,0.922487121,17,0,0,600837,0.750183494,4
2024,Rhode Island,1,Gabe Amo,139352,Gabe Amo,70742,210094,0,0.663284054,0.336715946,1,0.326568108,0.673431892,2,0,0,435928,0.48194656,5
2024,Rhode Island,2,Seth Magaziner,153439,Stephen Joseph Corvi,109381,262820,0,0.583817822,0.416182178,1,0.167635644,0.832364356,2,0,0,456777,0.575379233,5
2024,South Carolina,1,Michael B. Moore,162582,Nancy Mace,227502,390084,0,0.416787154,0.583212846,0,0.166425693,0.833574307,7,0,0,613597,0.635733226,6
2024,South Carolina,2,David Robinson II,142985,Joe Wilson,211514,354499,0,0.403343874,0.596656126,0,0.193312252,0.806687748,7,0,0,585956,0.604992525,6
2024,South Carolina,3,Bryon L. Best,87735,Sheri Biggs,248451,336186,0,0.260971605,0.739028395,0,0.47805679,0.52194321,7,0,1,601557,0.558859759,6
2024,South Carolina,4,Kathryn Harvey,128976,William R. Timmons IV,206916,335892,0,0.383980565,0.616019435,0,0.23203887,0.76796113,7,0,0,599284,0.56048885,6
2024,South Carolina,5,Evangeline Hundley,130592,Ralph Norman,228260,358852,0,0.363916043,0.636083957,0,0.272167913,0.727832087,7,0,0,593976,0.604152356,6
2024,South Carolina,6,James E. Clyburn,182056,Duke Buckner,112360,294416,0,0.618363132,0.381636868,1,0.236726265,0.763273735,7,0,0,605907,0.485909554,6
2024,South Carolina,7,Mal Hyman,129522,Russell Fry,240326,369848,0,0.350203327,0.649796673,0,0.299593346,0.700406654,7,0,0,631040,0.586092799,6
2024,South Dakota,0,Sheryl Johnson,117818,Dusty Johnson,303630,421448,0,0.279555248,0.720444752,0,0.440889505,0.559110495,1,0,0,700511,0.601629382,0
2024,Tennessee,1,Kevin Jenkins,64021,Diana Harshbarger,257825,321846,0,0.198918116,0.801081884,0,0.602163768,0.397836232,9,0,0,637851,0.504578656,6
2024,Tennessee,2,Jane George,111316,Tim Burchett,250782,362098,0,0.307419538,0.692580462,0,0.385160923,0.614839077,9,0,0,641890,0.564112231,6
2024,Tennessee,3,Jack Allen,102841,Charles J. “Chuck” Fleischmann,236519,339360,0,0.303043965,0.696956035,0,0.39391207,0.60608793,9,0,0,633111,0.53601975,6
2024,Tennessee,4,Victoria Isabel Broderick,83832,Scott DesJarlais,219133,302965,0,0.27670523,0.72329477,0,0.44658954,0.55341046,9,0,0,623700,0.485754369,6
2024,Tennessee,5,Maryam Abolfazli,142387,Andrew Ogles,205075,347462,0,0.409791574,0.590208426,0,0.180416851,0.819583149,9,0,0,606935,0.572486345,6
2024,Tennessee,6,Lore Bergman,106144,John W. Rose,225543,331687,0,0.320012542,0.679987458,0,0.359974916,0.640025084,9,0,0,622903,0.532485796,6
2024,Tennessee,7,Megan Barry,122764,Mark E. Green,191992,314756,0,0.390029102,0.609970898,0,0.219941796,0.780058204,9,0,0,638204,0.493190265,6
2024,Tennessee,8,Sarah Freeman,85043,David Kustoff,240411,325454,0,0.261305745,0.738694255,0,0.47738851,0.52261149,9,0,0,599957,0.54246221,6
2024,Tennessee,9,Steve Cohen,159522,Charlotte Bergmann,57411,216933,0,0.735351468,0.264648532,1,0.470702936,0.529297064,9,0,0,558578,0.388366531,6
2024,Texas,1,,0.25,Nathaniel Moran,0.75,1,1,0.25,0.75,0,0.5,0.5,38,0,0,597698,1.67309E-06,6
2024,Texas,2,Peter Filler,112252,Dan Crenshaw,214631,326883,0,0.343401156,0.656598844,0,0.313197688,0.686802312,38,0,0,602126,0.54288139,6
2024,Texas,3,Sandeep Srivastava,142953,Keith Self,237794,380747,0,0.375454042,0.624545958,0,0.249091917,0.750908083,38,0,0,645615,0.589743113,6
2024,Texas,4,Simon Cardell,111696,Pat Fallon,241603,353299,0,0.316151475,0.683848525,0,0.36769705,0.63230295,38,0,0,645312,0.547485557,6
2024,Texas,5,Ruth “Truth” Torres,107712,Lance Gooden,192185,299897,0,0.359163313,0.640836687,0,0.281673375,0.718326625,38,0,0,611887,0.490118273,6
2024,Texas,6,John Love III,98319,Jake Ellzey,188119,286438,0,0.343247055,0.656752945,0,0.31350589,0.68649411,38,0,0,600752,0.476799078,6
2024,Texas,7,Lizzie Fletcher,149820,Caroline Kane,94651,244471,0,0.612833424,0.387166576,1,0.225666848,0.774333152,38,0,0,636234,0.384246991,6
2024,Texas,8,Laura Jones,108754,Morgan Luttrell,233423,342177,0,0.317829661,0.682170339,0,0.364340677,0.635659323,38,0,0,649540,0.526798965,6
2024,Texas,9,Al Green,0.75,,0.25,1,1,0.75,0.25,1,0.5,0.5,38,0,0,580521,1.72259E-06,6
2024,Texas,10,Theresa Boisseau,118280,Michael T. McCaul,221229,339509,0,0.348385463,0.651614537,0,0.303229075,0.696770925,38,0,0,633942,0.535552148,6
2024,Texas,11,,0.25,August Pfluger,0.75,1,1,0.25,0.75,0,0.5,0.5,38,0,0,580810,1.72173E-06,6
2024,Texas,12,Trey J. Hunt,124154,Craig Goldman,215564,339718,0,0.365461942,0.634538058,0,0.269076116,0.730923884,38,0,1,644880,0.526792582,6
2024,Texas,13,,0.25,Ronny Jackson,0.75,1,1,0.25,0.75,0,0.5,0.5,38,0,0,610286,1.63858E-06,6
2024,Texas,14,Rhonda Hart,95875,"Randy K. Weber, Sr.",210320,306195,0,0.313117458,0.686882542,0,0.373765084,0.626234916,38,0,0,592955,0.516388259,6
2024,Texas,15,Michelle Vallejo,95965,Monica De La Cruz,127804,223769,0,0.428857438,0.571142562,0,0.142285124,0.857714876,38,0,0,573923,0.389893766,6
2024,Texas,16,Veronica Escobar,131391,Irene Armendariz Jackson,89281,220672,0,0.595413102,0.404586898,1,0.190826204,0.809173796,38,0,0,575425,0.383493939,6
2024,Texas,17,Mark Lorenzen,97941,Pete Sessions,193101,291042,0,0.336518441,0.663481559,0,0.326963119,0.673036881,38,0,0,615982,0.472484586,6
2024,Texas,18,Sylvester Turner,151834,Lana Centonze,66810,218644,0,0.694434789,0.305565211,1,0.388869578,0.611130422,38,0,1,579840,0.377076435,6
2024,Texas,19,,0.25,Jodey C. Arrington,0.75,1,1,0.25,0.75,0,0.5,0.5,38,0,0,582626,1.71637E-06,6
2024,Texas,20,Joaquin Castro,0.75,,0.25,1,1,0.75,0.25,1,0.5,0.5,38,0,0,584770,1.71007E-06,6
2024,Texas,21,Kristin Hook,153765,Chip Roy,263744,417509,0,0.368291462,0.631708538,0,0.263417076,0.736582924,38,0,0,663490,0.629261933,6
2024,Texas,22,Marquette Greene-Scott,127604,Troy E. Nehls,209285,336889,0,0.378771643,0.621228357,0,0.242456714,0.757543286,38,0,0,618172,0.544976156,6
2024,Texas,23,S. Limon,109373,Tony Gonzales,180720,290093,0,0.377027367,0.622972633,0,0.245945266,0.754054734,38,0,0,574228,0.505187835,6
2024,Texas,24,Sam Eppler,149518,Beth Van Duyne,227108,376626,0,0.396993304,0.603006696,0,0.206013393,0.793986607,38,0,0,585919,0.642795335,6
2024,Texas,25,,0.25,Roger Williams,0.75,1,1,0.25,0.75,0,0.5,0.5,38,0,0,617800,1.61865E-06,6
2024,Texas,26,Ernest R. Lineberger III,138558,Brandon Gill,241096,379654,0,0.36495862,0.63504138,0,0.27008276,0.72991724,38,0,1,650341,0.583776819,6
2024,Texas,27,Tanya Lloyd,94596,Michael Cloud,183980,278576,0,0.339569812,0.660430188,0,0.320860376,0.679139624,38,0,0,593883,0.469075559,6
2024,Texas,28,Henry Cuellar,125280,Jay Furman,112018,237298,0,0.527943767,0.472056233,1,0.055887534,0.944112466,38,0,0,577108,0.411184735,6
2024,Texas,29,Sylvia R. Garcia,99379,Alan Garza,52830,152209,0,0.652911457,0.347088543,1,0.305822915,0.694177085,38,0,0,533933,0.285071348,6
2024,Texas,30,Jasmine Crockett,0.75,,0.25,1,1,0.75,0.25,1,0.5,0.5,38,0,0,588909,1.69806E-06,6
2024,Texas,31,Stuart Whitlow,126470,John R. Carter,229087,355557,0,0.35569543,0.64430457,0,0.28860914,0.71139086,38,0,0,656514,0.541583272,6
2024,Texas,32,Julie Johnson,140536,Darrell Day,85941,226477,0,0.620531003,0.379468997,1,0.241062006,0.758937994,38,0,1,593825,0.381386772,6
2024,Texas,33,Marc A. Veasey,114289,Patrick David Gillespie,51864,166153,0,0.687853966,0.312146034,1,0.375707932,0.624292068,38,0,0,547193,0.303646063,6
2024,Texas,34,Vicente Gonzalez,102780,Mayra Flores,97603,200383,0,0.512917762,0.487082238,1,0.025835525,0.974164475,38,0,0,552369,0.362770177,6
2024,Texas,35,Greg Casar,170509,Steven Wright,82610,253119,0,0.67363177,0.32636823,1,0.34726354,0.65273646,38,0,0,642449,0.393990807,6
2024,Texas,36,Dayna Steele,91009,Brian Babin,206009,297018,0,0.306409039,0.693590961,0,0.387181922,0.612818078,38,0,0,592675,0.501148184,6
2024,Texas,37,Lloyd Doggett,252980,Jenny Garcia Sharon,80366,333346,0,0.758911161,0.241088839,1,0.517822323,0.482177677,38,0,0,637675,0.522752186,6
2024,Texas,38,Melissa McDonough,127640,Wesley Hunt,215030,342670,0,0.372486649,0.627513351,0,0.255026702,0.744973298,38,0,0,591437,0.579385463,6
2024,Utah,1,Bill Campbell,117319,Blake D. Moore,230975,348294,0,0.336838992,0.663161008,0,0.326322015,0.673677985,4,0,0,628036,0.554576489,6
2024,Utah,2,Nathaniel E. Woodward,121114,Celeste Maloy,205234,326348,0,0.371119173,0.628880827,0,0.257761653,0.742238347,4,0,0,638077,0.511455514,6
2024,Utah,3,Glenn J. Wright,122780,Mike Kennedy,242496,365276,0,0.336129393,0.663870607,0,0.327741215,0.672258785,4,0,1,609222,0.599577822,6
2024,Utah,4,Katrina Fallick-Wang,109838,Burgess Owens,230627,340465,0,0.322611722,0.677388278,0,0.354776556,0.645223444,4,0,0,608494,0.559520718,6
2024,Vermont,0,Becca Balint,218398,Mark Coester,104451,322849,0,0.676471044,0.323528956,1,0.352942087,0.647057913,1,0,0,532638,0.60613212,0
2024,Virginia,1,Leslie C. Mehta,208445,Robert J. Wittman,269657,478102,0,0.435984372,0.564015628,0,0.128031257,0.871968743,11,0,0,635047,0.752860812,4
2024,Virginia,2,Missy Cotter Smasal,191666,Jennifer A. Kiggans,207368,399034,0,0.480324985,0.519675015,0,0.03935003,0.96064997,11,0,0,616134,0.647641584,4
2024,Virginia,3,Robert C. “Bobby” Scott,219926,John Sitka III,93801,313727,0,0.701010751,0.298989249,1,0.402021503,0.597978497,11,0,0,601659,0.521436561,4
2024,Virginia,4,Jennifer L. McClellan,252885,William J. “Bill” Moher III,121814,374699,0,0.674901721,0.325098279,1,0.349803442,0.650196558,11,0,0,641823,0.583804258,4
2024,Virginia,5,Gloria Tinsley Witt,184229,John J. McGuire III,249564,433793,0,0.424693345,0.575306655,0,0.150613311,0.849386689,11,0,1,646223,0.671274467,4
2024,Virginia,6,Ken L. Mitchell,141612,Ben Cline,256933,398545,0,0.355322486,0.644677514,0,0.289355029,0.710644971,11,0,0,633565,0.629051479,4
2024,Virginia,7,Eugene S. Vindman,203336,Derrick M. Anderson,192847,396183,0,0.51323757,0.48676243,1,0.026475139,0.973524861,11,0,1,611543,0.647841607,4
2024,Virginia,8,"Donald S. Beyer, Jr.",274593,Jerry W. Torres,94676,369269,0,0.74361238,0.25638762,1,0.48722476,0.51277524,11,0,0,612213,0.603170792,4
2024,Virginia,9,Karen G. H. Baker,109570,H. Morgan Griffith,290645,400215,0,0.273777844,0.726222156,0,0.452444311,0.547555689,11,0,0,637402,0.627884757,4
2024,Virginia,10,Suhas Subramanyam,215131,Mike W. Clancy,196343,411474,0,0.522830118,0.477169882,1,0.045660236,0.954339764,11,0,1,600569,0.685140259,4
2024,Virginia,11,Gerald E. Connolly,273529,Mike L. Van Meter,134802,408331,0,0.669870767,0.330129233,1,0.339741533,0.660258467,11,0,0,607343,0.672323547,4
2024,Washington,1,Suzan K. DelBene,227213,Jeb Brewer,132538,359751,0,0.631584068,0.368415932,1,0.263168136,0.736831864,10,0,0,615317,0.584659614,3
2024,Washington,2,Rick Larsen,263750,Cody Hart,148167,411917,0,0.640298895,0.359701105,1,0.28059779,0.71940221,10,0,0,634099,0.649609919,3
2024,Washington,3,Marie Gluesenkamp Perez,215177,Joe Kent,199054,414231,0,0.519461363,0.480538637,1,0.038922727,0.961077273,10,0,0,616882,0.671491468,3
2024,Washington,4,,0.25,Dan Newhouse,0.75,1,1,0.25,0.75,0,0.5,0.5,10,0,0,573926,1.74238E-06,3
2024,Washington,5,Carmela Conroy,156074,Michael Baumgartner,240619,396693,0,0.393437747,0.606562253,0,0.213124507,0.786875493,10,0,1,625029,0.634679351,3
2024,Washington,6,Emily Randall,239687,Drew C. MacEwen,182182,421869,0,0.568155043,0.431844957,1,0.136310087,0.863689913,10,0,0,641026,0.658115271,3
2024,Washington,7,Pramila Jayapal,352286,Dan Alexander,66220,418506,0,0.841770488,0.158229512,1,0.683540977,0.316459023,10,0,0,659031,0.635032343,3
2024,Washington,8,Kim Schrier,224607,Carmen Goers,190675,415282,0,0.540854167,0.459145833,1,0.081708333,0.918291667,10,0,0,592410,0.701004372,3
2024,Washington,9,Adam Smth,0.75,,0.25,1,1,0.75,0.25,1,0.5,0.5,10,0,0,608676,1.64291E-06,3
2024,Washington,10,Marilyn Strickland,203732,Don Hewett,143492,347224,0,0.586745156,0.413254844,1,0.173490312,0.826509688,10,0,0,599292,0.579390347,3
2024,West Virginia,1,Chris Bob Reed,90038,Carol D. Miller,228491,318529,0,0.28266814,0.71733186,0,0.43466372,0.56533628,2,0,0,692442,0.460008203,6
2024,West Virginia,2,Steven Wendelin,110775,Riley Moore,268190,378965,0,0.292309316,0.707690684,0,0.415381368,0.584618632,2,0,1,725987,0.521999705,6
2024,Wisconsin,1,Peter Barca,172402,Bryan Steil,212515,384917,0,0.447893962,0.552106038,0,0.104212077,0.895787923,8,0,0,574055,0.670522859,4
2024,Wisconsin,2,Mark Pocan,320317,Erik Olsen,136357,456674,0,0.701412824,0.298587176,1,0.402825648,0.597174352,8,0,0,599527,0.761723826,4
2024,Wisconsin,3,Rebecca Cooke,200808,Derrick Van Orden,212064,412872,0,0.486368657,0.513631343,0,0.027262687,0.972737313,8,0,0,588297,0.70180878,4
2024,Wisconsin,4,Gwen Moore,249938,Tim Rogers,74921,324859,0,0.76937379,0.23062621,1,0.53874758,0.46125242,8,0,0,545657,0.595353858,4
2024,Wisconsin,5,Ben Steinhoff,165653,Scott Fitzgerald,300521,466174,0,0.355345858,0.644654142,0,0.289308284,0.710691716,8,0,0,592666,0.786571188,4
2024,Wisconsin,6,John Zarbano,159042,Glenn Grothman,251889,410931,0,0.387028479,0.612971521,0,0.225943042,0.774056958,8,0,0,590475,0.695932935,4
2024,Wisconsin,7,Kyle Kilbourn,156524,Thomas P. Tiffany,273553,430077,0,0.363944131,0.636055869,0,0.272111738,0.727888262,8,0,0,594643,0.723252439,4
2024,Wisconsin,8,Kristin Lyerly,178666,Tony Wied,240040,418706,0,0.426709911,0.573290089,0,0.146580178,0.853419822,8,0,1,581557,0.719974138,4
2024,Wyoming,0,Kyle G. Cameron,60778,Harriet M. Hageman,184680,245458,0,0.247610589,0.752389411,0,0.504778822,0.495221178,1,0,0,454092,0.54054685,0